gene	mean	median	longest_isoform	merged
ENSG00000124839.13	1048	1077	1603	1649
ENSG00000234949.2	1301	1301	1301	1301
ENSG00000227107.1	2057	2057	2057	2057
ENSG00000124831.20	3650	3709	4370	7845
ENSG00000286864.1	1671	1671	1671	1671
ENSG00000177483.12	3847	3847	4246	4499
ENSG00000132329.11	766	778	857	1147
ENSG00000263723.1	79	79	79	79
ENSG00000288857.1	545	545	545	545
ENSG00000184182.19	1545	1619	2137	2313
ENSG00000258984.5	951	951	951	951
ENSG00000251971.1	93	93	93	93
ENSG00000132330.18	2250	2450	2526	3356
ENSG00000144488.15	4094	4057	4653	4792
ENSG00000168427.9	3780	3780	3780	3780
ENSG00000279484.2	1727	1727	3106	3106
ENSG00000178752.16	2939	2939	2939	2939
ENSG00000132323.9	1292	1335	1455	1455
ENSG00000186235.12	2001	2001	3111	3489
ENSG00000225057.2	2509	2509	2509	2509
ENSG00000144485.11	1063	1074	1600	1683
ENSG00000132326.13	6425	6380	6596	6596
ENSG00000283635.1	2424	2424	2424	2424
ENSG00000232306.2	982	982	982	982
ENSG00000204104.12	4101	4101	4199	4276
ENSG00000202099.1	104	104	104	104
ENSG00000065802.12	3884	3884	6891	6891
ENSG00000229915.1	452	452	452	452
ENSG00000274346.1	556	556	556	556
ENSG00000225493.1	1975	1975	1975	1975
ENSG00000234279.2	717	717	717	717
ENSG00000286160.2	539	539	539	539
ENSG00000224252.1	285	285	285	285
ENSG00000286748.1	777	777	777	777
ENSG00000226992.1	592	592	592	592
ENSG00000233608.4	1259	1259	1342	1869
ENSG00000227744.4	3489	3489	3489	3489
ENSG00000068024.18	8718	8718	8976	9034
ENSG00000266109.1	98	98	98	98
ENSG00000264810.1	100	100	100	100
ENSG00000286307.1	2514	2514	2514	2514
ENSG00000287405.1	3352	3352	3352	3352
ENSG00000265215.1	84	84	84	84
ENSG00000264292.1	81	81	81	81
ENSG00000222020.5	473	474	560	688
ENSG00000286525.3	1835	2055	2276	4854
ENSG00000288082.1	3009	3009	3009	3009
ENSG00000286188.1	1129	1129	1129	1129
ENSG00000196758.3	3700	3700	3700	3700
ENSG00000227459.1	348	348	348	348
ENSG00000259889.1	583	583	583	583
ENSG00000220256.4	3380	3380	3522	6760
ENSG00000130414.13	2474	1778	4855	11445
ENSG00000264279.1	80	80	80	80
ENSG00000182083.8	939	939	939	939
ENSG00000178586.7	1698	1698	1698	1698
ENSG00000231278.1	403	403	403	403
ENSG00000213048.3	951	951	951	951
ENSG00000172428.11	588	588	759	986
ENSG00000178602.8	608	608	645	645
ENSG00000286325.1	730	730	730	730
ENSG00000286183.1	2524	2524	2524	2524
ENSG00000227479.1	429	429	429	429
ENSG00000276366.1	228	228	228	228
ENSG00000063660.9	2777	2777	3719	4003
ENSG00000218416.4	1475	1475	2017	2032
ENSG00000207611.1	89	89	89	89
ENSG00000144504.16	2704	2663	3405	6074
ENSG00000287049.1	837	837	837	837
ENSG00000188542.10	3101	3101	4648	4951
ENSG00000142327.13	5761	5761	5761	5761
ENSG00000260942.1	4000	4000	4000	4000
ENSG00000142330.20	1863	1999	2621	3475
ENSG00000178623.13	2560	2250	3821	6755
ENSG00000276949.1	283	283	283	283
ENSG00000185176.13	1089	1089	1099	1120
ENSG00000219159.4	3398	3398	3398	3398
ENSG00000184945.15	1063	1063	1063	1063
ENSG00000274977.1	482	482	482	482
ENSG00000130294.18	6795	5931	9131	9651
ENSG00000172482.5	2900	2900	2900	2900
ENSG00000172478.18	2166	2017	2525	2691
ENSG00000226321.6	5376	5376	5382	5382
ENSG00000233392.5	2274	2274	2274	2274
ENSG00000223991.1	2345	2345	2345	2345
ENSG00000162804.14	6972	7986	8394	9016
ENSG00000229996.1	428	428	428	428
ENSG00000225521.1	559	559	559	559
ENSG00000122085.17	1724	909	4524	4743
ENSG00000289253.2	1185	1185	1185	1185
ENSG00000115687.14	3984	4632	5161	6933
ENSG00000235861.1	219	219	219	219
ENSG00000115685.15	1309	1009	1954	2946
ENSG00000146205.15	3016	3390	4560	5132
ENSG00000115677.18	5855	6280	6372	6797
ENSG00000168385.18	3192	3333	3701	4284
ENSG00000286588.1	557	557	557	557
ENSG00000223374.1	442	442	442	442
ENSG00000006607.14	2903	2580	4009	4580
ENSG00000288080.1	552	552	552	552
ENSG00000263752.1	78	78	78	78
ENSG00000224232.1	678	678	678	678
ENSG00000115694.15	2505	2251	4515	5203
ENSG00000289555.1	1013	1013	1013	1013
ENSG00000234235.1	643	643	643	643
ENSG00000176720.6	2626	2626	2626	2626
ENSG00000273113.1	805	805	805	805
ENSG00000176946.13	1231	833	2076	2247
ENSG00000207186.1	108	108	108	108
ENSG00000168397.17	2036	2241	3294	3396
ENSG00000168393.13	1051	1051	1051	1051
ENSG00000168395.16	3447	4199	5197	9197
ENSG00000235351.1	584	584	584	584
ENSG00000180902.18	2387	2387	2566	2594
ENSG00000215692.2	472	472	472	472
ENSG00000234793.1	668	668	668	668
ENSG00000154252.12	1452	1452	1452	1452
ENSG00000215023.2	739	739	739	739
ENSG00000224272.2	917	1193	1228	2250
ENSG00000204099.12	2195	2288	2526	2625
ENSG00000235151.1	571	571	571	571
ENSG00000188389.11	2097	2097	2097	2097
ENSG00000188011.5	2296	2296	2296	2296
ENSG00000233806.9	1238	1114	2170	2987
ENSG00000216921.9	546	524	608	687
ENSG00000237940.3	1380	1380	2170	2299
ENSG00000280119.1	4805	4805	4805	4805
ENSG00000226423.1	565	565	565	565
ENSG00000287971.1	2301	2301	2301	2301
ENSG00000232002.2	1262	1262	1262	1262
ENSG00000289556.2	916	916	916	916
ENSG00000261186.2	1107	1107	1107	1107
ENSG00000291147.1	1383	1215	2138	4234
ENSG00000220804.11	412	412	412	412
ENSG00000224160.1	198	198	198	198
ENSG00000244528.1	183	183	183	183
ENSG00000271153.1	454	454	454	454
ENSG00000223587.2	1534	1534	1534	1534
ENSG00000224918.1	399	399	399	399
ENSG00000224318.6	1838	1838	2950	3580
ENSG00000287140.1	4047	4047	4047	4047
ENSG00000134121.10	6800	7311	7856	7856
ENSG00000252017.1	104	104	104	104
ENSG00000231660.1	609	609	609	609
ENSG00000234661.2	913	913	913	913
ENSG00000287505.1	2197	2197	2197	2197
ENSG00000224957.7	2148	1857	4579	8206
ENSG00000238075.1	526	526	526	526
ENSG00000224239.1	497	497	497	497
ENSG00000235158.1	3699	3699	3699	3699
ENSG00000244169.3	296	296	296	296
ENSG00000134115.13	3939	3939	4065	4437
ENSG00000232563.1	276	276	276	276
ENSG00000184423.5	469	469	469	469
ENSG00000214074.3	405	405	405	405
ENSG00000214073.2	475	475	475	475
ENSG00000225044.1	357	357	357	357
ENSG00000223040.1	279	279	279	279
ENSG00000288831.2	1043	1043	1431	1431
ENSG00000144619.15	4414	5069	5198	5520
ENSG00000227588.2	426	426	426	426
ENSG00000286363.1	1001	1001	1001	1001
ENSG00000230398.1	481	481	481	481
ENSG00000225310.1	345	345	345	345
ENSG00000237990.3	1640	1640	1640	1640
ENSG00000091181.20	2715	1914	5739	6514
ENSG00000253049.1	103	103	103	103
ENSG00000072756.18	3427	2368	7518	11211
ENSG00000113851.16	2204	2203	2223	3095
ENSG00000223727.6	632	610	728	1337
ENSG00000144455.14	1456	1287	2147	2151
ENSG00000175928.6	5960	5960	5960	5960
ENSG00000287720.1	1622	1622	1622	1622
ENSG00000229241.1	2315	2315	2315	2315
ENSG00000286579.1	1253	1253	1253	1253
ENSG00000170364.13	1801	1671	2076	2725
ENSG00000234325.1	381	381	381	381
ENSG00000231249.3	2043	1793	2863	2890
ENSG00000150995.21	6791	9353	9908	12000
ENSG00000235947.1	1464	1464	1464	1464
ENSG00000275981.1	353	353	353	353
ENSG00000235978.8	641	708	916	1484
ENSG00000235831.8	2581	2692	2696	3232
ENSG00000134107.5	3152	3152	3152	3152
ENSG00000230182.1	369	369	369	369
ENSG00000224082.1	2112	2112	2112	2112
ENSG00000207283.1	102	102	102	102
ENSG00000237566.1	235	235	235	235
ENSG00000134108.14	2308	2308	2933	2933
ENSG00000233912.1	672	672	672	672
ENSG00000268509.2	1127	1127	1127	1127
ENSG00000134109.11	3738	3738	6113	6305
ENSG00000265180.1	79	79	79	79
ENSG00000241227.3	298	298	298	298
ENSG00000230944.1	585	585	585	585
ENSG00000229642.1	467	467	467	467
ENSG00000226022.1	299	299	299	299
ENSG00000232958.1	241	241	241	241
ENSG00000189229.12	1419	1256	2017	4357
ENSG00000226258.7	759	470	1644	2794
ENSG00000223719.1	432	432	432	432
ENSG00000196277.17	3763	4149	4241	4295
ENSG00000236152.1	307	307	307	307
ENSG00000237665.1	520	520	520	520
ENSG00000288030.1	1851	1851	1851	1851
ENSG00000236202.1	430	430	430	430
ENSG00000270207.2	2571	2571	4210	4594
ENSG00000227110.7	2168	2207	4540	9478
ENSG00000228351.3	925	925	1284	1319
ENSG00000231401.2	2002	2002	2002	2002
ENSG00000253081.1	120	120	120	120
ENSG00000071282.12	3082	1466	8284	8876
ENSG00000224884.1	561	561	561	561
ENSG00000125046.16	2055	1799	2632	3746
ENSG00000291007.1	6171	6171	6171	6171
ENSG00000215160.4	1017	1017	1017	1017
ENSG00000182533.7	1341	1341	1422	1422
ENSG00000180914.11	4387	4387	4387	4387
ENSG00000070950.10	2334	582	5857	5857
ENSG00000281863.1	138	138	138	138
ENSG00000199815.2	126	126	126	126
ENSG00000196220.17	8669	8669	8923	8954
ENSG00000224808.1	428	428	428	428
ENSG00000287623.1	2594	2594	2594	2594
ENSG00000228723.6	1294	1294	1294	1294
ENSG00000227929.4	1223	1223	1223	1223
ENSG00000235830.2	457	457	457	457
ENSG00000254485.5	718	718	829	1270
ENSG00000214041.4	750	750	750	750
ENSG00000206573.11	2248	2309	4015	6771
ENSG00000134077.16	3368	3754	3961	4357
ENSG00000168137.20	4611	5624	6931	9870
ENSG00000156959.9	4900	4900	4900	4900
ENSG00000235338.1	1033	1033	1033	1033
ENSG00000163719.20	2088	2236	2452	2524
ENSG00000287878.1	2106	2106	2106	2106
ENSG00000144550.14	1896	1896	2042	2153
ENSG00000156983.17	4538	4512	5249	6002
ENSG00000114026.22	1770	1815	2191	2911
ENSG00000134072.11	1453	1453	1453	1453
ENSG00000171148.14	2048	1974	2554	3327
ENSG00000241553.13	1100	942	1433	1701
ENSG00000250151.9	2466	2466	2466	2466
ENSG00000214021.18	3255	3173	4834	6722
ENSG00000269886.1	336	336	336	336
ENSG00000156990.14	1096	1127	1217	2351
ENSG00000187288.12	1111	1199	1305	1409
ENSG00000171135.15	1475	1475	1637	1779
ENSG00000163701.19	2531	2679	2757	2831
ENSG00000163702.21	2290	2276	2621	2752
ENSG00000288550.3	3402	3402	3402	3402
ENSG00000212327.1	103	103	103	103
ENSG00000163703.20	2231	2164	3135	5002
ENSG00000163704.13	2625	2625	3775	3953
ENSG00000230082.1	614	614	614	614
ENSG00000269982.1	3823	3823	3823	3823
ENSG00000125037.13	1887	1887	2353	2469
ENSG00000291224.1	1373	679	2882	3298
ENSG00000180385.11	534	534	534	534
ENSG00000232901.1	294	294	294	294
ENSG00000206567.10	4187	4187	4187	4187
ENSG00000291078.1	1597	1817	1839	2430
ENSG00000186162.13	770	770	770	770
ENSG00000144554.13	3613	5096	5219	7867
ENSG00000201182.1	104	104	104	104
ENSG00000229217.1	315	315	315	315
ENSG00000163705.13	1050	1050	1087	1299
ENSG00000254999.4	1150	1150	1150	1150
ENSG00000134086.9	3623	3636	4525	4784
ENSG00000287086.1	1173	1173	1173	1173
ENSG00000134070.5	3431	3431	3431	3431
ENSG00000157014.11	5139	5139	5342	5373
ENSG00000289763.1	198	198	198	198
ENSG00000272410.5	2270	2270	2270	2270
ENSG00000231177.4	1328	1328	1328	1328
ENSG00000157017.16	707	618	1434	1437
ENSG00000240288.8	2347	2347	2986	3166
ENSG00000276678.1	70	70	70	70
ENSG00000157020.18	1454	1467	1603	2078
ENSG00000157087.20	6506	6662	9056	9424
ENSG00000264534.3	57	57	57	57
ENSG00000216135.3	74	74	74	74
ENSG00000236999.1	472	472	472	472
ENSG00000224771.2	866	866	866	866
ENSG00000226567.2	2869	2869	2869	2869
ENSG00000230599.2	452	452	452	452
ENSG00000132164.10	3521	3521	4249	6382
ENSG00000286962.1	1527	1527	1527	1527
ENSG00000157103.13	4166	4324	6767	9467
ENSG00000232287.2	584	584	584	584
ENSG00000287964.1	1109	1109	1441	2132
ENSG00000196639.7	3802	4617	4711	5080
ENSG00000288969.1	1080	1080	1080	1080
ENSG00000285906.2	996	996	996	996
ENSG00000213964.3	327	327	327	327
ENSG00000197548.13	3413	2436	5333	5333
ENSG00000226621.1	258	258	258	258
ENSG00000235240.1	174	174	174	174
ENSG00000270531.1	268	268	268	268
ENSG00000144560.16	2074	1491	3775	5022
ENSG00000271716.1	580	580	580	580
ENSG00000272483.1	596	596	596	596
ENSG00000144559.11	1212	1311	1619	2088
ENSG00000230342.2	1400	1400	1400	1400
ENSG00000224263.1	300	300	300	300
ENSG00000225275.4	282	282	282	282
ENSG00000231897.1	628	628	628	628
ENSG00000251038.1	351	351	351	351
ENSG00000263988.2	298	298	298	298
ENSG00000157152.17	3595	3595	3871	5676
ENSG00000226642.1	1166	1166	1166	1166
ENSG00000157150.5	1194	1194	1194	1194
ENSG00000233026.1	344	344	344	344
ENSG00000288952.2	1201	1201	1201	1201
ENSG00000236062.1	660	660	660	660
ENSG00000132170.24	1871	1824	4064	5354
ENSG00000225026.1	272	272	272	272
ENSG00000154743.19	2394	2292	3663	4667
ENSG00000200114.1	119	119	119	119
ENSG00000251774.1	102	102	102	102
ENSG00000225526.6	1124	1124	1124	1124
ENSG00000075975.17	3220	2775	5191	5462
ENSG00000274514.1	277	277	277	277
ENSG00000132155.14	3135	3037	4662	7049
ENSG00000290072.1	670	670	670	670
ENSG00000233252.1	185	185	185	185
ENSG00000088726.16	1585	1666	2025	2250
ENSG00000213943.3	1279	1279	1279	1279
ENSG00000144712.13	3111	4429	4573	4902
ENSG00000289809.2	650	650	650	650
ENSG00000272263.1	510	510	510	510
ENSG00000144713.13	1352	1734	2094	3416
ENSG00000207496.1	139	139	139	139
ENSG00000250939.2	202	202	202	202
ENSG00000232746.1	635	635	635	635
ENSG00000144711.17	5296	5279	7700	9258
ENSG00000231362.1	156	156	156	156
ENSG00000132182.13	7206	7206	7206	7206
ENSG00000238138.1	105	105	105	105
ENSG00000223398.1	466	466	466	466
ENSG00000244502.2	515	515	515	515
ENSG00000163517.15	1620	1288	2875	3382
ENSG00000163520.14	4208	4193	4306	4665
ENSG00000224514.3	1008	1008	1008	1008
ENSG00000154764.6	3991	3991	3991	3991
ENSG00000233121.1	966	966	966	966
ENSG00000290338.1	3374	3374	3374	3374
ENSG00000275340.2	2498	2498	2498	2498
ENSG00000180438.15	627	651	754	1524
ENSG00000287059.1	3351	3351	3351	3351
ENSG00000224752.1	765	765	765	765
ENSG00000163528.13	1518	1518	1603	1603
ENSG00000170876.8	3230	3230	3230	3230
ENSG00000268279.4	653	653	653	653
ENSG00000290044.1	337	337	337	337
ENSG00000228242.6	825	867	1162	2762
ENSG00000154767.15	3650	3650	3650	3650
ENSG00000170860.4	3359	3359	3359	3359
ENSG00000255021.1	613	613	613	613
ENSG00000251576.1	2284	2284	2284	2284
ENSG00000199609.1	110	110	110	110
ENSG00000131389.18	4759	6500	6526	6902
ENSG00000144596.13	6476	7724	7977	8157
ENSG00000207163.1	107	107	107	107
ENSG00000234123.1	1941	1941	1941	1941
ENSG00000283392.1	1620	1620	1620	1620
ENSG00000235629.1	446	446	446	446
ENSG00000154781.17	2827	2827	2940	2944
ENSG00000131379.10	2962	2858	3286	3286
ENSG00000230172.1	1147	1147	1147	1147
ENSG00000285969.1	1201	1201	1201	1201
ENSG00000260902.1	3830	3830	3830	3830
ENSG00000154783.12	5835	5835	5903	5903
ENSG00000225733.8	2501	2501	3818	5002
ENSG00000177463.16	4533	2406	8419	8562
ENSG00000131368.9	2877	2523	5515	10398
ENSG00000289750.1	3331	3331	3577	4965
ENSG00000131381.12	3528	3005	6678	6995
ENSG00000228874.1	361	361	361	361
ENSG00000227578.1	778	778	778	778
ENSG00000230524.9	4317	4317	4317	4317
ENSG00000290932.1	527	527	527	527
ENSG00000291281.1	2336	2336	2336	2336
ENSG00000131375.10	4348	4348	4348	4348
ENSG00000224660.2	4634	4634	5570	6035
ENSG00000131370.16	2449	2190	3279	3956
ENSG00000201162.1	107	107	107	107
ENSG00000226427.1	273	273	273	273
ENSG00000206562.12	2318	2015	4020	6158
ENSG00000144597.14	4447	4447	4447	4447
ENSG00000206926.1	107	107	107	107
ENSG00000249786.7	662	770	892	3040
ENSG00000206561.14	2223	2226	2960	3370
ENSG00000263573.1	70	70	70	70
ENSG00000288077.1	1222	1222	1222	1222
ENSG00000241064.3	283	283	283	283
ENSG00000131373.15	1804	1807	2214	2292
ENSG00000169814.17	2451	2090	9964	16632
ENSG00000206560.12	6897	6564	7744	8344
ENSG00000264354.1	74	74	74	74
ENSG00000279465.1	660	660	660	660
ENSG00000270409.2	830	830	830	830
ENSG00000290787.1	644	644	644	644
ENSG00000263740.2	295	295	295	295
ENSG00000287042.3	733	733	782	1359
ENSG00000207815.1	79	79	79	79
ENSG00000224728.1	1525	1525	1525	1525
ENSG00000286689.1	1110	1110	1110	1110
ENSG00000131386.20	3736	3736	5057	5257
ENSG00000285654.1	722	722	722	722
ENSG00000154813.10	3535	3535	4019	4045
ENSG00000154814.14	2702	2288	3983	5358
ENSG00000270739.1	1092	1092	1092	1092
ENSG00000131378.14	2840	2840	2986	3106
ENSG00000271964.1	549	549	549	549
ENSG00000272498.1	564	564	564	564
ENSG00000272529.1	551	551	551	551
ENSG00000287377.1	1067	1067	1067	1067
ENSG00000288050.1	1886	1886	1886	1886
ENSG00000233570.2	1337	1270	1549	2118
ENSG00000269391.2	629	629	629	629
ENSG00000092345.14	3039	3039	3104	3325
ENSG00000229271.3	792	792	1173	1483
ENSG00000224039.1	1458	1458	1458	1458
ENSG00000154822.18	4050	4050	4161	4363
ENSG00000283885.1	65	65	65	65
ENSG00000226441.2	311	311	311	311
ENSG00000285731.1	1360	1360	1360	1360
ENSG00000131374.15	4622	3156	7854	9085
ENSG00000231780.1	306	306	306	306
ENSG00000227309.1	361	361	361	361
ENSG00000271841.1	63	63	63	63
ENSG00000233133.1	176	176	176	176
ENSG00000286352.1	465	465	465	465
ENSG00000213383.2	870	870	870	870
ENSG00000214286.2	715	715	715	715
ENSG00000226238.1	458	458	458	458
ENSG00000274840.4	339	339	339	339
ENSG00000182568.18	3523	3114	7822	8622
ENSG00000272477.1	956	956	956	956
ENSG00000228956.9	891	812	3394	11823
ENSG00000236570.1	1227	1227	1227	1227
ENSG00000251761.1	107	107	107	107
ENSG00000183960.9	5077	5077	5077	5077
ENSG00000271898.1	84	84	84	84
ENSG00000287069.1	1708	1708	2405	2757
ENSG00000163576.18	2624	2624	2860	3145
ENSG00000232953.1	1928	1928	1928	1928
ENSG00000144566.11	1980	1980	2518	2518
ENSG00000289138.1	1651	1651	1651	1651
ENSG00000183977.14	2119	2119	2119	2119
ENSG00000201545.1	123	123	123	123
ENSG00000230697.1	396	396	396	396
ENSG00000229468.1	155	155	155	155
ENSG00000114166.8	4410	4410	4410	4410
ENSG00000266745.1	77	77	77	77
ENSG00000129810.15	1665	1531	3070	3707
ENSG00000231304.2	1308	1248	2371	6571
ENSG00000199577.1	106	106	106	106
ENSG00000261734.1	2314	2314	2314	2314
ENSG00000206807.1	113	113	113	113
ENSG00000282987.1	2118	2118	2118	2118
ENSG00000236380.5	772	772	772	772
ENSG00000151789.13	5289	4565	10478	11643
ENSG00000225542.2	705	705	705	705
ENSG00000223351.5	397	397	424	648
ENSG00000132967.10	926	926	1210	1210
ENSG00000234723.1	418	418	418	418
ENSG00000271235.1	605	605	605	605
ENSG00000226183.1	644	644	644	644
ENSG00000231915.2	1760	1760	1760	1760
ENSG00000215016.2	453	453	453	453
ENSG00000233153.6	765	765	765	765
ENSG00000182247.10	1981	1981	2715	2958
ENSG00000206728.1	104	104	104	104
ENSG00000228171.1	249	249	249	249
ENSG00000252562.1	99	99	99	99
ENSG00000212269.1	104	104	104	104
ENSG00000223791.1	778	778	778	778
ENSG00000170142.12	1247	1311	1783	2036
ENSG00000231395.1	518	518	518	518
ENSG00000197885.11	2040	1898	4069	5107
ENSG00000174748.22	1507	830	3182	5660
ENSG00000174738.13	5231	5231	5231	5231
ENSG00000224074.3	2232	2232	2232	2232
ENSG00000242109.1	849	849	849	849
ENSG00000151090.20	5343	5545	7576	9086
ENSG00000289130.2	845	845	883	1423
ENSG00000229756.1	360	360	360	360
ENSG00000224822.1	1754	1754	1754	1754
ENSG00000228791.8	1021	1033	1318	3185
ENSG00000272554.3	962	962	962	962
ENSG00000265028.1	74	74	74	74
ENSG00000233544.1	626	626	626	626
ENSG00000077092.20	3069	3128	4897	9109
ENSG00000244404.3	298	298	298	298
ENSG00000201713.1	120	120	120	120
ENSG00000213877.3	486	486	486	486
ENSG00000201962.1	109	109	109	109
ENSG00000229421.1	339	339	339	339
ENSG00000272166.1	64	64	64	64
ENSG00000077097.17	5238	5166	5814	6248
ENSG00000275227.1	181	181	181	181
ENSG00000283971.1	67	67	67	67
ENSG00000238225.1	228	228	228	228
ENSG00000151092.18	2281	2253	2534	2860
ENSG00000213872.3	409	409	409	409
ENSG00000213871.3	746	746	746	746
ENSG00000151093.8	1023	1256	1506	1509
ENSG00000230891.7	982	982	982	982
ENSG00000234158.1	701	701	701	701
ENSG00000237603.1	556	556	556	556
ENSG00000230465.1	958	958	958	958
ENSG00000225386.2	5776	5776	5776	5776
ENSG00000179796.13	1658	1695	1730	2448
ENSG00000163491.17	4022	2871	8332	9119
ENSG00000224237.1	203	203	203	203
ENSG00000207251.1	104	104	104	104
ENSG00000287348.1	1264	1264	1264	1264
ENSG00000033867.17	5646	4120	8079	8271
ENSG00000227523.1	311	311	311	311
ENSG00000230807.1	371	371	371	371
ENSG00000201033.1	162	162	162	162
ENSG00000232167.1	42	42	42	42
ENSG00000238912.1	102	102	102	102
ENSG00000223968.1	255	255	255	255
ENSG00000271943.4	1618	1701	2409	3758
ENSG00000232766.1	440	440	440	440
ENSG00000272282.1	1096	1096	1096	1096
ENSG00000163508.13	2910	3264	3386	3656
ENSG00000225548.7	1404	1305	1819	3207
ENSG00000229243.2	1958	1958	2833	2835
ENSG00000235493.2	946	826	1231	2798
ENSG00000187118.14	3279	3279	6009	6010
ENSG00000163512.14	1962	1251	4403	5031
ENSG00000206559.8	3357	3357	3357	3357
ENSG00000283563.1	3535	3535	3535	3535
ENSG00000234048.1	482	482	482	482
ENSG00000230480.1	349	349	349	349
ENSG00000144642.22	3422	1785	8540	9276
ENSG00000235904.3	2942	2942	4161	5783
ENSG00000215004.3	1204	1204	1204	1204
ENSG00000226216.1	371	371	371	371
ENSG00000203506.5	492	456	582	915
ENSG00000227795.1	174	174	174	174
ENSG00000235593.1	554	554	554	554
ENSG00000287774.3	1436	1436	1762	2637
ENSG00000199927.2	217	217	217	217
ENSG00000281710.1	216	216	216	216
ENSG00000289450.2	772	891	930	2267
ENSG00000227260.2	611	611	611	611
ENSG00000227549.2	800	800	800	800
ENSG00000163513.19	4567	4567	4605	4605
ENSG00000224618.1	375	375	375	375
ENSG00000261468.1	1916	1916	1916	1916
ENSG00000144644.15	4083	4083	4509	6870
ENSG00000265376.1	84	84	84	84
ENSG00000213854.3	900	900	900	900
ENSG00000222983.1	133	133	133	133
ENSG00000230111.1	400	400	400	400
ENSG00000227339.1	2786	2786	2786	2786
ENSG00000288926.2	1510	1510	1510	1510
ENSG00000163527.10	4107	4107	4107	4107
ENSG00000144645.16	2539	2624	3625	3853
ENSG00000232490.6	499	513	575	2064
ENSG00000223965.2	1386	1386	1386	1386
ENSG00000197385.6	3217	3217	3217	3217
ENSG00000235670.1	483	483	483	483
ENSG00000201701.1	128	128	128	128
ENSG00000252398.1	107	107	107	107
ENSG00000251590.1	834	834	834	834
ENSG00000152642.11	3947	3947	3947	3947
ENSG00000236732.1	472	472	472	472
ENSG00000237433.1	881	881	881	881
ENSG00000261572.2	1912	1912	1912	1912
ENSG00000170293.9	1082	1082	1169	1170
ENSG00000270377.1	172	172	172	172
